YEAR,ORIGIN,SPOUSE,WEIGHTED_COUNT,UNWEIGHTED_COUNT,TOTAL_BY_ORIGIN,PERCENTAGE
1990,Jordan,Jordan,3566.0,154,5046.0,70.67
1990,Jordan,US-Born,1480.0,68,5046.0,29.33
1990,Korea,Born abroad (US parents),3083.0,134,330780.0,0.93
1990,Korea,China,2274.0,111,330780.0,0.69
1990,Korea,Japan,2145.0,99,330780.0,0.65
1990,Korea,Korea,256465.0,11775,330780.0,77.53
1990,Korea,Poland,812.0,34,330780.0,0.25
1990,Korea,Puerto Rico,450.0,22,330780.0,0.14
1990,Korea,US-Born,65551.0,3120,330780.0,19.82
1990,Lebanon,Iran,2207.0,106,20921.0,10.55
1990,Lebanon,Lebanon,11459.0,536,20921.0,54.77
1990,Lebanon,Middle East (ns),513.0,24,20921.0,2.45
1990,Lebanon,Spain,584.0,30,20921.0,2.79
1990,Lebanon,Syria,535.0,25,20921.0,2.56
1990,Lebanon,US-Born,5623.0,261,20921.0,26.88
1990,Macau,Austria,1894.0,93,24168.0,7.84
1990,Macau,China,1294.0,55,24168.0,5.35
1990,Macau,Macau,13344.0,642,24168.0,55.21
1990,Macau,US-Born,7636.0,359,24168.0,31.6
1990,Malaysia,Malaysia,10748.0,496,11646.0,92.29
1990,Malaysia,US-Born,898.0,40,11646.0,7.71
1990,Mexico,Africa (ns),666.0,28,2075846.0,0.03
1990,Mexico,Born abroad (US parents),24891.0,1202,2075846.0,1.2
1990,Mexico,Canada,1062.0,53,2075846.0,0.05
1990,Mexico,Central America (ns),29488.0,1359,2075846.0,1.42
1990,Mexico,China,511.0,24,2075846.0,0.02
1990,Mexico,Cuba,3593.0,176,2075846.0,0.17
1990,Mexico,France,1072.0,50,2075846.0,0.05
1990,Mexico,Germany,469.0,25,2075846.0,0.02
1990,Mexico,Iceland,654.0,26,2075846.0,0.03
1990,Mexico,Ireland,743.0,31,2075846.0,0.04
1990,Mexico,Mexico,1560842.0,76406,2075846.0,75.19
1990,Mexico,Netherlands,481.0,22,2075846.0,0.02
1990,Mexico,Pakistan,645.0,29,2075846.0,0.03
1990,Mexico,Philippines,1790.0,89,2075846.0,0.09
1990,Mexico,Poland,2109.0,102,2075846.0,0.1
1990,Mexico,Puerto Rico,7214.0,326,2075846.0,0.35
1990,Mexico,South America (ns),8326.0,385,2075846.0,0.4
1990,Mexico,US-Born,430320.0,21440,2075846.0,20.73
1990,Mexico,West Indies (ns),970.0,41,2075846.0,0.05
1990,Middle East (ns),Finland,561.0,28,29303.0,1.91
1990,Middle East (ns),Iran,525.0,26,29303.0,1.79
1990,Middle East (ns),Lebanon,505.0,24,29303.0,1.72
1990,Middle East (ns),Middle East (ns),16140.0,763,29303.0,55.08
1990,Middle East (ns),Spain,466.0,23,29303.0,1.59
1990,Middle East (ns),US-Born,11106.0,523,29303.0,37.9
1990,Myanmar/Burma,Born abroad (US parents),824.0,43,81724.0,1.01
1990,Myanmar/Burma,Myanmar/Burma,77654.0,3517,81724.0,95.02
1990,Myanmar/Burma,Thailand,1077.0,40,81724.0,1.32
1990,Myanmar/Burma,US-Born,1572.0,69,81724.0,1.92
1990,Myanmar/Burma,Vietnam,597.0,29,81724.0,0.73
1990,Netherlands,Africa (ns),551.0,29,146884.0,0.38
1990,Netherlands,Born abroad (US parents),1254.0,61,146884.0,0.85
1990,Netherlands,Mexico,500.0,22,146884.0,0.34
1990,Netherlands,Netherlands,116153.0,5813,146884.0,79.08
1990,Netherlands,South America (ns),2411.0,114,146884.0,1.64
1990,Netherlands,US-Born,26015.0,1303,146884.0,17.71
1990,New Zealand,Alaska (territory),1143.0,55,26170.0,4.37
1990,New Zealand,India,539.0,28,26170.0,2.06
1990,New Zealand,New Zealand,16879.0,822,26170.0,64.5
1990,New Zealand,US-Born,7609.0,352,26170.0,29.08
1990,Northern Ireland,Northern Ireland,5601.0,287,22435.0,24.97
1990,Northern Ireland,Poland,450.0,22,22435.0,2.01
1990,Northern Ireland,US-Born,15918.0,793,22435.0,70.95
1990,Northern Ireland,United Kingdom (ns),466.0,21,22435.0,2.08
1990,Pakistan,Born abroad (US parents),771.0,34,108726.0,0.71
1990,Pakistan,Israel,452.0,20,108726.0,0.42
1990,Pakistan,Mexico,665.0,29,108726.0,0.61
1990,Pakistan,Pakistan,79808.0,3787,108726.0,73.4
1990,Pakistan,Poland,643.0,29,108726.0,0.59
1990,Pakistan,South America (ns),713.0,37,108726.0,0.66
1990,Pakistan,Spain,1381.0,68,108726.0,1.27
1990,Pakistan,US-Born,24293.0,1124,108726.0,22.34
1990,Philippines,Born abroad (US parents),4290.0,205,531689.0,0.81
1990,Philippines,Canada,975.0,46,531689.0,0.18
1990,Philippines,Central America (ns),766.0,38,531689.0,0.14
1990,Philippines,China,2267.0,106,531689.0,0.43
1990,Philippines,Hawaii (territory),616.0,31,531689.0,0.12
1990,Philippines,India,1017.0,52,531689.0,0.19
1990,Philippines,Ireland,576.0,32,531689.0,0.11
1990,Philippines,Japan,1026.0,47,531689.0,0.19
1990,Philippines,Mexico,1801.0,89,531689.0,0.34
1990,Philippines,Philippines,387552.0,18839,531689.0,72.89
1990,Philippines,Poland,1276.0,65,531689.0,0.24
1990,Philippines,Puerto Rico,761.0,36,531689.0,0.14
1990,Philippines,South America (ns),774.0,34,531689.0,0.15
1990,Philippines,Thailand,379.0,20,531689.0,0.07
1990,Philippines,US-Born,126826.0,6058,531689.0,23.85
1990,Philippines,Vietnam,787.0,35,531689.0,0.15
1990,Poland,Africa (ns),912.0,44,569543.0,0.16
1990,Poland,Albania,1473.0,74,569543.0,0.26
1990,Poland,Austria,1608.0,74,569543.0,0.28
1990,Poland,Austria-Hungary (ns),3330.0,175,569543.0,0.58
1990,Poland,Born abroad (US parents),1863.0,93,569543.0,0.33
1990,Poland,Bulgaria,1793.0,94,569543.0,0.31
1990,Poland,Canada,3408.0,170,569543.0,0.6
1990,Poland,Central America (ns),970.0,47,569543.0,0.17
1990,Poland,Channel Islands,543.0,29,569543.0,0.1
1990,Poland,China,585.0,30,569543.0,0.1
1990,Poland,Cuba,613.0,30,569543.0,0.11
1990,Poland,Czechoslovakia,2272.0,111,569543.0,0.4
1990,Poland,England,432.0,24,569543.0,0.08
1990,Poland,Finland,759.0,38,569543.0,0.13
1990,Poland,Germany,1762.0,85,569543.0,0.31
1990,Poland,Iceland,1759.0,89,569543.0,0.31
1990,Poland,India,821.0,41,569543.0,0.14
1990,Poland,Ireland,2772.0,132,569543.0,0.49
1990,Poland,Italy,1888.0,91,569543.0,0.33
1990,Poland,Japan,764.0,39,569543.0,0.13
1990,Poland,Korea,824.0,34,569543.0,0.14
1990,Poland,Mexico,2152.0,101,569543.0,0.38
1990,Poland,Northern Ireland,467.0,22,569543.0,0.08
1990,Poland,Pakistan,624.0,29,569543.0,0.11
1990,Poland,Philippines,1206.0,65,569543.0,0.21
1990,Poland,Poland,109365.0,5457,569543.0,19.2
1990,Poland,Puerto Rico,1033.0,53,569543.0,0.18
1990,Poland,Romania,6302.0,308,569543.0,1.11
1990,Poland,South America (ns),3087.0,147,569543.0,0.54
1990,Poland,Spain,2600.0,124,569543.0,0.46
1990,Poland,Switzerland,1193.0,65,569543.0,0.21
1990,Poland,Syria,1149.0,53,569543.0,0.2
1990,Poland,US-Born,404414.0,20268,569543.0,71.01
1990,Poland,United Kingdom (ns),987.0,50,569543.0,0.17
1990,Poland,West Indies (ns),710.0,34,569543.0,0.12
1990,Poland,Yugoslavia,3103.0,150,569543.0,0.54
1990,Puerto Rico,Born abroad (US parents),1959.0,77,475492.0,0.41
1990,Puerto Rico,Central America (ns),8288.0,371,475492.0,1.74
1990,Puerto Rico,Cuba,7241.0,331,475492.0,1.52
1990,Puerto Rico,France,1071.0,44,475492.0,0.23
1990,Puerto Rico,Guam,5608.0,239,475492.0,1.18
1990,Puerto Rico,Iceland,844.0,41,475492.0,0.18
1990,Puerto Rico,Korea,414.0,22,475492.0,0.09
1990,Puerto Rico,Mexico,7157.0,326,475492.0,1.51
1990,Puerto Rico,Philippines,729.0,36,475492.0,0.15
1990,Puerto Rico,Poland,1058.0,53,475492.0,0.22
1990,Puerto Rico,Puerto Rico,298895.0,13044,475492.0,62.86
1990,Puerto Rico,South America (ns),11833.0,521,475492.0,2.49
1990,Puerto Rico,US-Born,121816.0,5515,475492.0,25.62
1990,Puerto Rico,West Indies (ns),8579.0,377,475492.0,1.8
1990,Romania,Albania,1144.0,56,218712.0,0.52
1990,Romania,Austria-Hungary (ns),1197.0,56,218712.0,0.55
1990,Romania,Born abroad (US parents),1543.0,74,218712.0,0.71
1990,Romania,Bulgaria,876.0,40,218712.0,0.4
1990,Romania,Canada,919.0,47,218712.0,0.42
1990,Romania,Czechoslovakia,1332.0,64,218712.0,0.61
1990,Romania,Germany,1161.0,55,218712.0,0.53
1990,Romania,Iceland,810.0,42,218712.0,0.37
1990,Romania,Ireland,1314.0,66,218712.0,0.6
1990,Romania,Italy,1122.0,53,218712.0,0.51
1990,Romania,Poland,6373.0,307,218712.0,2.91
1990,Romania,Romania,135775.0,6287,218712.0,62.08
1990,Romania,South America (ns),1267.0,64,218712.0,0.58
1990,Romania,Spain,4921.0,226,218712.0,2.25
1990,Romania,Syria,1175.0,55,218712.0,0.54
1990,Romania,US-Born,57039.0,2802,218712.0,26.08
1990,Romania,Yugoslavia,744.0,38,218712.0,0.34
1990,Saudi Arabia,US-Born,1107.0,48,1107.0,100.0
1990,Scotland,Scotland,3887.0,198,10743.0,36.18
1990,Scotland,US-Born,6856.0,353,10743.0,63.82
1990,South America (ns),Africa (ns),1023.0,45,519915.0,0.2
1990,South America (ns),Austria,444.0,24,519915.0,0.09
1990,South America (ns),Born abroad (US parents),5279.0,229,519915.0,1.02
1990,South America (ns),Canada,807.0,38,519915.0,0.16
1990,South America (ns),Central America (ns),11563.0,509,519915.0,2.22
1990,South America (ns),China,856.0,40,519915.0,0.16
1990,South America (ns),Cuba,10614.0,495,519915.0,2.04
1990,South America (ns),Finland,625.0,30,519915.0,0.12
1990,South America (ns),France,2453.0,115,519915.0,0.47
1990,South America (ns),Germany,959.0,48,519915.0,0.18
1990,South America (ns),Iceland,4756.0,218,519915.0,0.91
1990,South America (ns),India,752.0,32,519915.0,0.14
1990,South America (ns),Iran,540.0,24,519915.0,0.1
1990,South America (ns),Ireland,1781.0,73,519915.0,0.34
1990,South America (ns),Japan,473.0,24,519915.0,0.09
1990,South America (ns),Mexico,8406.0,383,519915.0,1.62
1990,South America (ns),Netherlands,2473.0,113,519915.0,0.48
1990,South America (ns),Pakistan,739.0,37,519915.0,0.14
1990,South America (ns),Philippines,761.0,34,519915.0,0.15
1990,South America (ns),Poland,3237.0,147,519915.0,0.62
1990,South America (ns),Puerto Rico,11986.0,519,519915.0,2.31
1990,South America (ns),Romania,1400.0,64,519915.0,0.27
1990,South America (ns),South America (ns),320011.0,14260,519915.0,61.55
1990,South America (ns),Spain,621.0,25,519915.0,0.12
1990,South America (ns),Syria,762.0,35,519915.0,0.15
1990,South America (ns),US-Born,118347.0,5536,519915.0,22.76
1990,South America (ns),United Kingdom (ns),694.0,28,519915.0,0.13
1990,South America (ns),West Indies (ns),6961.0,296,519915.0,1.34
1990,South America (ns),Yugoslavia,592.0,28,519915.0,0.11
1990,Spain,Albania,1065.0,50,166031.0,0.64
1990,Spain,Austria-Hungary (ns),658.0,30,166031.0,0.4
1990,Spain,Born abroad (US parents),1538.0,74,166031.0,0.93
1990,Spain,Canada,860.0,39,166031.0,0.52
1990,Spain,China,505.0,24,166031.0,0.3
1990,Spain,Czechoslovakia,432.0,22,166031.0,0.26
1990,Spain,Finland,434.0,24,166031.0,0.26
1990,Spain,Iran,548.0,28,166031.0,0.33
1990,Spain,Ireland,514.0,28,166031.0,0.31
1990,Spain,Italy,1195.0,57,166031.0,0.72
1990,Spain,Lebanon,618.0,30,166031.0,0.37
1990,Spain,Middle East (ns),474.0,23,166031.0,0.29
1990,Spain,Pakistan,1459.0,68,166031.0,0.88
1990,Spain,Poland,2648.0,124,166031.0,1.59
1990,Spain,Romania,4780.0,226,166031.0,2.88
1990,Spain,South America (ns),561.0,25,166031.0,0.34
1990,Spain,Spain,119383.0,5386,166031.0,71.9
1990,Spain,Syria,813.0,39,166031.0,0.49
1990,Spain,US-Born,27006.0,1314,166031.0,16.27
1990,Spain,Yugoslavia,540.0,25,166031.0,0.33
1990,Sri Lanka,Sri Lanka,557.0,23,557.0,100.0
1990,Sweden,Sweden,1175.0,58,2397.0,49.02
1990,Sweden,US-Born,725.0,39,2397.0,30.25
1990,Sweden,Yugoslavia,497.0,23,2397.0,20.73
1990,Switzerland,Poland,1211.0,65,19772.0,6.12
1990,Switzerland,Switzerland,5865.0,310,19772.0,29.66
1990,Switzerland,US-Born,12696.0,655,19772.0,64.21
1990,Syria,Africa (ns),1524.0,72,60231.0,2.53
1990,Syria,Albania,933.0,39,60231.0,1.55
1990,Syria,Born abroad (US parents),646.0,27,60231.0,1.07
1990,Syria,Canada,418.0,22,60231.0,0.69
1990,Syria,Iran,971.0,44,60231.0,1.61
1990,Syria,Lebanon,546.0,25,60231.0,0.91
1990,Syria,Poland,1128.0,53,60231.0,1.87
1990,Syria,Romania,1155.0,55,60231.0,1.92
1990,Syria,South America (ns),818.0,35,60231.0,1.36
1990,Syria,Spain,838.0,39,60231.0,1.39
1990,Syria,Syria,28686.0,1298,60231.0,47.63
1990,Syria,Turkey,1288.0,58,60231.0,2.14
1990,Syria,US-Born,21280.0,976,60231.0,35.33
1990,Thailand,Born abroad (US parents),2064.0,96,224002.0,0.92
1990,Thailand,China,7349.0,359,224002.0,3.28
1990,Thailand,Germany,486.0,21,224002.0,0.22
1990,Thailand,Hong Kong,1386.0,65,224002.0,0.62
1990,Thailand,Myanmar/Burma,1037.0,40,224002.0,0.46
1990,Thailand,Philippines,396.0,20,224002.0,0.18
1990,Thailand,Thailand,192956.0,9066,224002.0,86.14
1990,Thailand,US-Born,18328.0,852,224002.0,8.18
1990,Turkey,Iran,542.0,25,16580.0,3.27
1990,Turkey,Syria,1295.0,58,16580.0,7.81
1990,Turkey,Turkey,10550.0,498,16580.0,63.63
1990,Turkey,US-Born,4193.0,184,16580.0,25.29
1990,US Virgin Islands,US Virgin Islands,1816.0,68,8089.0,22.45
1990,US Virgin Islands,US-Born,5025.0,228,8089.0,62.12
1990,US Virgin Islands,West Indies (ns),1248.0,46,8089.0,15.43
1990,United Kingdom (ns),Africa (ns),583.0,30,85558.0,0.68
1990,United Kingdom (ns),Born abroad (US parents),473.0,23,85558.0,0.55
1990,United Kingdom (ns),Canada,1009.0,53,85558.0,1.18
1990,United Kingdom (ns),Code 414,691.0,36,85558.0,0.81
1990,United Kingdom (ns),Germany,546.0,26,85558.0,0.64
1990,United Kingdom (ns),India,518.0,29,85558.0,0.61
1990,United Kingdom (ns),Ireland,1157.0,59,85558.0,1.35
1990,United Kingdom (ns),Northern Ireland,467.0,21,85558.0,0.55
1990,United Kingdom (ns),Poland,981.0,50,85558.0,1.15
1990,United Kingdom (ns),South America (ns),644.0,28,85558.0,0.75
1990,United Kingdom (ns),US-Born,53563.0,2734,85558.0,62.6
1990,United Kingdom (ns),United Kingdom (ns),24926.0,1247,85558.0,29.13
1990,Vietnam,China,887.0,46,41557.0,2.13
1990,Vietnam,Myanmar/Burma,575.0,29,41557.0,1.38
1990,Vietnam,Philippines,815.0,35,41557.0,1.96
1990,Vietnam,US-Born,19386.0,924,41557.0,46.65
1990,Vietnam,Vietnam,19894.0,912,41557.0,47.87
1990,Wales,US-Born,2153.0,106,2935.0,73.36
1990,Wales,Wales,782.0,42,2935.0,26.64
1990,West Indies (ns),Africa (ns),1807.0,72,457429.0,0.4
1990,West Indies (ns),Born abroad (US parents),8364.0,314,457429.0,1.83
1990,West Indies (ns),Canada,660.0,30,457429.0,0.14
1990,West Indies (ns),Central America (ns),5168.0,210,457429.0,1.13
1990,West Indies (ns),China,437.0,20,457429.0,0.1
1990,West Indies (ns),Cuba,4197.0,189,457429.0,0.92
1990,West Indies (ns),India,521.0,22,457429.0,0.11
1990,West Indies (ns),Ireland,1708.0,69,457429.0,0.37
1990,West Indies (ns),Mexico,980.0,41,457429.0,0.21
1990,West Indies (ns),Poland,697.0,34,457429.0,0.15
1990,West Indies (ns),Puerto Rico,8649.0,372,457429.0,1.89
1990,West Indies (ns),South America (ns),7172.0,295,457429.0,1.57
1990,West Indies (ns),US Virgin Islands,1210.0,46,457429.0,0.26
1990,West Indies (ns),US-Born,80563.0,3458,457429.0,17.61
1990,West Indies (ns),West Indies (ns),335296.0,13441,457429.0,73.3
1990,Yugoslavia,Albania,745.0,36,90430.0,0.82
1990,Yugoslavia,Austria-Hungary (ns),933.0,48,90430.0,1.03
1990,Yugoslavia,Born abroad (US parents),857.0,39,90430.0,0.95
1990,Yugoslavia,Bulgaria,745.0,41,90430.0,0.82
1990,Yugoslavia,Czechoslovakia,589.0,29,90430.0,0.65
1990,Yugoslavia,Germany,393.0,20,90430.0,0.43
1990,Yugoslavia,Iceland,1067.0,56,90430.0,1.18
1990,Yugoslavia,Poland,3114.0,150,90430.0,3.44
1990,Yugoslavia,Romania,766.0,38,90430.0,0.85
1990,Yugoslavia,South America (ns),647.0,28,90430.0,0.72
1990,Yugoslavia,Spain,566.0,25,90430.0,0.63
1990,Yugoslavia,Sweden,485.0,23,90430.0,0.54
1990,Yugoslavia,US-Born,21209.0,1035,90430.0,23.45
1990,Yugoslavia,Yugoslavia,58314.0,2673,90430.0,64.49
2000,Africa (ns),Africa (ns),275207.0,11432,403525.0,68.2
2000,Africa (ns),Canada,1452.0,65,403525.0,0.36
2000,Africa (ns),Central America (ns),844.0,39,403525.0,0.21
2000,Africa (ns),China,756.0,33,403525.0,0.19
2000,Africa (ns),Code 414,676.0,28,403525.0,0.17
2000,Africa (ns),Finland,652.0,32,403525.0,0.16
2000,Africa (ns),Germany,1802.0,86,403525.0,0.45
2000,Africa (ns),Iceland,1358.0,64,403525.0,0.34
2000,Africa (ns),India,9757.0,449,403525.0,2.42
2000,Africa (ns),Iran,1239.0,57,403525.0,0.31
2000,Africa (ns),Ireland,2170.0,100,403525.0,0.54
2000,Africa (ns),Laos,566.0,22,403525.0,0.14
2000,Africa (ns),Lebanon,600.0,29,403525.0,0.15
2000,Africa (ns),Mexico,1193.0,56,403525.0,0.3
2000,Africa (ns),Netherlands,892.0,47,403525.0,0.22
2000,Africa (ns),Pakistan,395.0,20,403525.0,0.1
2000,Africa (ns),Philippines,902.0,42,403525.0,0.22
2000,Africa (ns),Poland,1664.0,72,403525.0,0.41
2000,Africa (ns),Puerto Rico,528.0,23,403525.0,0.13
2000,Africa (ns),South America (ns),2371.0,103,403525.0,0.59
2000,Africa (ns),Spain,947.0,40,403525.0,0.23
2000,Africa (ns),Syria,1242.0,56,403525.0,0.31
2000,Africa (ns),US-Born,90998.0,4069,403525.0,22.55
2000,Africa (ns),United Kingdom (ns),1741.0,73,403525.0,0.43
2000,Africa (ns),West Indies (ns),3573.0,149,403525.0,0.89
2000,Alaska (territory),Alaska (territory),4217.0,192,9613.0,43.87
2000,Alaska (territory),New Zealand,1155.0,53,9613.0,12.01
2000,Alaska (territory),US-Born,4241.0,202,9613.0,44.12
2000,Albania,Albania,55084.0,2464,73274.0,75.18
2000,Albania,Bulgaria,1410.0,65,73274.0,1.92
2000,Albania,Czechoslovakia,673.0,32,73274.0,0.92
2000,Albania,Poland,1245.0,59,73274.0,1.7
2000,Albania,Romania,793.0,38,73274.0,1.08
2000,Albania,South America (ns),588.0,27,73274.0,0.8
2000,Albania,Spain,944.0,42,73274.0,1.29
2000,Albania,Syria,804.0,36,73274.0,1.1
2000,Albania,US-Born,11170.0,532,73274.0,15.24
2000,Albania,Yugoslavia,563.0,26,73274.0,0.77
2000,Americas (ns),Americas (ns),1195.0,58,2430.0,49.18
2000,Americas (ns),US-Born,1235.0,59,2430.0,50.82
2000,Atlantic Islands,Atlantic Islands,9765.0,458,18394.0,53.09
2000,Atlantic Islands,Netherlands,417.0,23,18394.0,2.27
2000,Atlantic Islands,US-Born,8212.0,396,18394.0,44.64
2000,Australia,Australia,10757.0,508,46429.0,23.17
2000,Australia,Canada,925.0,45,46429.0,1.99
2000,Australia,Ireland,998.0,48,46429.0,2.15
2000,Australia,Poland,461.0,22,46429.0,0.99
2000,Australia,US-Born,32865.0,1608,46429.0,70.79
2000,Australia,United Kingdom (ns),423.0,21,46429.0,0.91
2000,Austria,Austria,18887.0,918,58598.0,32.23
2000,Austria,Canada,788.0,42,58598.0,1.34
2000,Austria,Macau,1633.0,82,58598.0,2.79
2000,Austria,Poland,1041.0,54,58598.0,1.78
2000,Austria,South America (ns),674.0,31,58598.0,1.15
2000,Austria,US-Born,35575.0,1750,58598.0,60.71
2000,Austria-Hungary (ns),Austria-Hungary (ns),6277.0,314,34401.0,18.25
2000,Austria-Hungary (ns),Czechoslovakia,363.0,20,34401.0,1.06
2000,Austria-Hungary (ns),Poland,2255.0,109,34401.0,6.56
2000,Austria-Hungary (ns),Romania,604.0,30,34401.0,1.76
2000,Austria-Hungary (ns),South America (ns),432.0,20,34401.0,1.26
2000,Austria-Hungary (ns),Spain,435.0,22,34401.0,1.26
2000,Austria-Hungary (ns),US-Born,23148.0,1134,34401.0,67.29
2000,Austria-Hungary (ns),Yugoslavia,887.0,41,34401.0,2.58
2000,Bulgaria,Albania,1358.0,65,50570.0,2.69
2000,Bulgaria,Bulgaria,25727.0,1234,50570.0,50.87
2000,Bulgaria,Canada,548.0,25,50570.0,1.08
2000,Bulgaria,Czechoslovakia,1118.0,49,50570.0,2.21
2000,Bulgaria,Poland,1893.0,92,50570.0,3.74
2000,Bulgaria,Romania,500.0,25,50570.0,0.99
2000,Bulgaria,South America (ns),474.0,20,50570.0,0.94
2000,Bulgaria,US-Born,18200.0,898,50570.0,35.99
2000,Bulgaria,Yugoslavia,752.0,38,50570.0,1.49
2000,Cambodia,Cambodia,10202.0,460,21736.0,46.94
2000,Cambodia,China,3792.0,164,21736.0,17.45
2000,Cambodia,India,903.0,43,21736.0,4.15
2000,Cambodia,Thailand,744.0,36,21736.0,3.42
2000,Cambodia,US-Born,6095.0,261,21736.0,28.04
2000,Canada,Africa (ns),1460.0,65,506701.0,0.29
2000,Canada,Australia,840.0,45,506701.0,0.17
2000,Canada,Austria,810.0,42,506701.0,0.16
2000,Canada,Bulgaria,561.0,25,506701.0,0.11
2000,Canada,Canada,154065.0,7456,506701.0,30.41
2000,Canada,Central America (ns),604.0,28,506701.0,0.12
2000,Canada,Channel Islands,1043.0,55,506701.0,0.21
2000,Canada,China,1401.0,70,506701.0,0.28
2000,Canada,Code 414,974.0,51,506701.0,0.19
2000,Canada,Czechoslovakia,488.0,21,506701.0,0.1
2000,Canada,Finland,478.0,25,506701.0,0.09
2000,Canada,Germany,1349.0,64,506701.0,0.27
2000,Canada,Iceland,1339.0,58,506701.0,0.26
2000,Canada,India,1329.0,59,506701.0,0.26
2000,Canada,Ireland,4615.0,229,506701.0,0.91
2000,Canada,Japan,925.0,39,506701.0,0.18
2000,Canada,Mexico,1498.0,70,506701.0,0.3
2000,Canada,Philippines,1449.0,68,506701.0,0.29
2000,Canada,Poland,3098.0,150,506701.0,0.61
2000,Canada,Puerto Rico,671.0,31,506701.0,0.13
2000,Canada,Romania,994.0,46,506701.0,0.2
2000,Canada,South America (ns),1763.0,85,506701.0,0.35
2000,Canada,Spain,475.0,22,506701.0,0.09
2000,Canada,Syria,596.0,28,506701.0,0.12
2000,Canada,US-Born,320506.0,16029,506701.0,63.25
2000,Canada,United Kingdom (ns),2018.0,95,506701.0,0.4
2000,Canada,West Indies (ns),1352.0,60,506701.0,0.27
2000,Central America (ns),Africa (ns),826.0,39,898233.0,0.09
2000,Central America (ns),Canada,639.0,28,898233.0,0.07
2000,Central America (ns),Central America (ns),619118.0,28300,898233.0,68.93
2000,Central America (ns),China,590.0,28,898233.0,0.07
2000,Central America (ns),Cuba,10744.0,491,898233.0,1.2
2000,Central America (ns),France,1032.0,44,898233.0,0.11
2000,Central America (ns),Germany,568.0,24,898233.0,0.06
2000,Central America (ns),Iceland,626.0,30,898233.0,0.07
2000,Central America (ns),India,495.0,21,898233.0,0.06
2000,Central America (ns),Ireland,533.0,24,898233.0,0.06
2000,Central America (ns),Japan,542.0,24,898233.0,0.06
2000,Central America (ns),Mexico,79467.0,3752,898233.0,8.85
2000,Central America (ns),Netherlands,418.0,20,898233.0,0.05
2000,Central America (ns),Pakistan,643.0,28,898233.0,0.07
2000,Central America (ns),Philippines,1418.0,67,898233.0,0.16
2000,Central America (ns),Poland,1098.0,51,898233.0,0.12
2000,Central America (ns),Puerto Rico,12960.0,592,898233.0,1.44
2000,Central America (ns),South America (ns),21035.0,939,898233.0,2.34
2000,Central America (ns),US-Born,135969.0,6357,898233.0,15.14
2000,Central America (ns),West Indies (ns),9512.0,411,898233.0,1.06
2000,Channel Islands,Canada,1069.0,55,54006.0,1.98
2000,Channel Islands,Channel Islands,12527.0,610,54006.0,23.2
2000,Channel Islands,Code 414,742.0,33,54006.0,1.37
2000,Channel Islands,Ireland,2673.0,134,54006.0,4.95
2000,Channel Islands,Poland,657.0,29,54006.0,1.22
2000,Channel Islands,US-Born,35507.0,1758,54006.0,65.75
2000,Channel Islands,United Kingdom (ns),831.0,33,54006.0,1.54
