ORIGIN,LANGUAGE,MARRIAGE_CATEGORY,SPOUSE_LANGUAGE,WEIGHTED_COUNT,UNWEIGHTED_N
Canada,French,Different origin,German,2892.16,60
Canada,French,Different origin,Greek,283.25,10
Canada,French,Different origin,Italian,912.98,25
Canada,French,Different origin,Lithuanian,20.1,1
Canada,French,Different origin,Magyar,20.3,1
Canada,French,Different origin,Norwegian,302.17,7
Canada,French,Different origin,Other,484.66,9
Canada,French,Different origin,Polish,360.29,10
Canada,French,Different origin,Portuguese,438.88,6
Canada,French,Different origin,Russian,174.19,4
Canada,French,Different origin,Ruthenian,21.08,1
Canada,French,Different origin,Serbian/Croatian,20.3,1
Canada,French,Different origin,Spanish,101.09,5
Canada,French,Different origin,Swedish,1125.5,27
Canada,French,Different origin,Yiddish/Hebrew,20.04,1
Canada,French,Same heritage,Celtic/Gaelic,1040.73,11
Canada,French,Same heritage,English,8784.37,227
Canada,French,Same heritage,French,389271.08,8580
Canada,French,Same heritage,German,119.73,2
Canada,French,Same heritage,Greek,101.2,1
Canada,French,Same heritage,Italian,20.63,1
Canada,German,3rd+ gen American,English,20.41,1
Canada,German,3rd+ gen American,English/Not Reported,10449.22,201
Canada,German,Different origin,Celtic/Gaelic,100.0,1
Canada,German,Different origin,Czech,20.24,1
Canada,German,Different origin,Danish,141.53,3
Canada,German,Different origin,Dutch/Flemish,92.18,1
Canada,German,Different origin,English,602.08,6
Canada,German,Different origin,German,2878.33,54
Canada,German,Different origin,Italian,101.1,1
Canada,German,Different origin,Norwegian,200.0,2
Canada,German,Different origin,Russian,20.3,1
Canada,German,Different origin,Spanish,93.13,1
Canada,German,Same heritage,Celtic/Gaelic,440.87,6
Canada,German,Same heritage,Dutch/Flemish,100.0,1
Canada,German,Same heritage,English,1681.51,28
Canada,German,Same heritage,French,119.73,2
Canada,German,Same heritage,German,4498.4,70
Canada,German,Same heritage,Magyar,20.3,1
Canada,Norwegian,3rd+ gen American,English/Not Reported,615.84,10
Canada,Norwegian,Different origin,English,20.33,1
Canada,Norwegian,Different origin,German,19.98,1
Canada,Norwegian,Different origin,Norwegian,150.26,4
Canada,Other,3rd+ gen American,English/Not Reported,1052.17,20
Canada,Other,Different origin,Other,158.52,4
Canada,Other,Same heritage,English,20.04,1
Canada,Other,Same heritage,Other,831.52,10
Canada,Polish,3rd+ gen American,English/Not Reported,220.89,7
Canada,Polish,Different origin,Polish,327.62,12
Canada,Polish,Same heritage,Polish,442.40000000000003,6
Canada,Swedish,3rd+ gen American,English/Not Reported,2431.64,28
Canada,Swedish,Different origin,German,19.52,1
Canada,Swedish,Different origin,Norwegian,118.67,1
Canada,Swedish,Different origin,Swedish,239.37,4
Canada,Swedish,Same heritage,Swedish,399.26,4
Canada,Yiddish/Hebrew,3rd+ gen American,English/Not Reported,667.18,21
Canada,Yiddish/Hebrew,Different origin,Italian,20.41,1
Canada,Yiddish/Hebrew,Different origin,Romanian,120.63999999999999,2
Canada,Yiddish/Hebrew,Different origin,Yiddish/Hebrew,222.21,11
Canada,Yiddish/Hebrew,Same heritage,English,60.510000000000005,3
Canada,Yiddish/Hebrew,Same heritage,Yiddish/Hebrew,161.2,8
Central America,English,3rd+ gen American,English/Not Reported,962.12,32
Central America,English,Different origin,Celtic/Gaelic,19.89,1
Central America,English,Different origin,English,301.43,15
Central America,English,Different origin,Norwegian,98.78,1
Central America,English,Different origin,Spanish,20.17,1
Central America,English,Same heritage,English,563.24,20
Central America,English,Same heritage,Spanish,20.32,1
Central America,French,3rd+ gen American,English/Not Reported,59.379999999999995,3
Central America,French,Different origin,Spanish,20.63,1
Central America,French,Same heritage,French,440.64,6
Central America,Spanish,3rd+ gen American,English/Not Reported,1943.29,67
Central America,Spanish,3rd+ gen American,Spanish,20.52,1
Central America,Spanish,Different origin,Dutch/Flemish,19.79,1
Central America,Spanish,Different origin,English,141.48,7
Central America,Spanish,Different origin,French,241.04,4
Central America,Spanish,Different origin,German,101.52,5
Central America,Spanish,Different origin,Italian,20.17,1
Central America,Spanish,Different origin,Lithuanian,20.3,1
Central America,Spanish,Different origin,Norwegian,20.06,1
Central America,Spanish,Different origin,Other,20.22,1
Central America,Spanish,Different origin,Spanish,639.46,23
Central America,Spanish,Same heritage,English,20.32,1
Central America,Spanish,Same heritage,Spanish,1700.6200000000001,68
Central Europe (unspecified),Czech,3rd+ gen American,English/Not Reported,262.27,9
Central Europe (unspecified),Czech,Different origin,Czech,20.08,1
Central Europe (unspecified),Czech,Different origin,Danish,19.93,1
Central Europe (unspecified),Czech,Different origin,German,20.17,1
Central Europe (unspecified),Czech,Same heritage,Czech,324.22,16
Central Europe (unspecified),Ruthenian,3rd+ gen American,English/Not Reported,80.06,4
Central Europe (unspecified),Ruthenian,Different origin,Polish,19.57,1
Central Europe (unspecified),Ruthenian,Different origin,Ruthenian,39.78,2
Central Europe (unspecified),Ruthenian,Same heritage,Ruthenian,562.18,28
Central Europe (unspecified),Serbian/Croatian,3rd+ gen American,English/Not Reported,120.61,6
Central Europe (unspecified),Serbian/Croatian,Different origin,Magyar,20.04,1
Central Europe (unspecified),Serbian/Croatian,Different origin,Serbian/Croatian,20.5,1
Central Europe (unspecified),Serbian/Croatian,Same heritage,German,20.08,1
Central Europe (unspecified),Serbian/Croatian,Same heritage,Serbian/Croatian,481.38,24
Central Europe (unspecified),Slovak,3rd+ gen American,English/Not Reported,241.41,12
Central Europe (unspecified),Slovak,Different origin,Czech,20.17,1
Central Europe (unspecified),Slovak,Different origin,English,20.3,1
Central Europe (unspecified),Slovak,Different origin,German,20.14,1
Central Europe (unspecified),Slovak,Different origin,Polish,19.89,1
Central Europe (unspecified),Slovak,Different origin,Portuguese,20.06,1
Central Europe (unspecified),Slovak,Different origin,Russian,20.61,1
Central Europe (unspecified),Slovak,Different origin,Slovak,39.870000000000005,2
Central Europe (unspecified),Slovak,Same heritage,Slovak,1811.1,90
China,Chinese,3rd+ gen American,English/Not Reported,7470.72,196
China,Chinese,Different origin,English,149.34,3
China,Chinese,Different origin,French,101.64,1
China,Chinese,Different origin,Japanese,120.27,2
China,Chinese,Different origin,Polish,143.35,3
China,Chinese,Different origin,Russian,20.5,1
China,Chinese,Different origin,Spanish,60.8,3
China,Chinese,Same heritage,Chinese,11197.24,352
China,English,3rd+ gen American,English/Not Reported,726.6999999999999,16
China,English,Different origin,English,141.02,3
China,English,Different origin,German,19.99,1
China,English,Different origin,Norwegian,19.58,1
China,English,Different origin,Russian,20.52,1
Cuba,English,3rd+ gen American,English/Not Reported,746.84,17
Cuba,English,Different origin,English,20.22,1
Cuba,English,Same heritage,English,40.84,2
Cuba,Spanish,3rd+ gen American,English/Not Reported,6968.24,191
Cuba,Spanish,Different origin,Celtic/Gaelic,99.43,1
Cuba,Spanish,Different origin,Dutch/Flemish,120.17,2
Cuba,Spanish,Different origin,English,494.57,11
Cuba,Spanish,Different origin,French,40.370000000000005,2
Cuba,Spanish,Different origin,German,140.68,3
Cuba,Spanish,Different origin,Italian,241.58,4
Cuba,Spanish,Different origin,Spanish,2084.56,63
Cuba,Spanish,Different origin,Yiddish/Hebrew,20.17,1
Cuba,Spanish,Same heritage,French,41.040000000000006,2
Cuba,Spanish,Same heritage,Spanish,11814.06,254
Czechoslovakia,Czech,3rd+ gen American,Czech,39.980000000000004,2
Czechoslovakia,Czech,3rd+ gen American,English,20.04,1
Czechoslovakia,Czech,3rd+ gen American,English/Not Reported,55633.8,1745
Czechoslovakia,Czech,3rd+ gen American,French,20.44,1
Czechoslovakia,Czech,Different origin,Armenian,20.04,1
Czechoslovakia,Czech,Different origin,Czech,2798.11,80
Czechoslovakia,Czech,Different origin,Danish,141.25,7
Czechoslovakia,Czech,Different origin,Dutch/Flemish,39.599999999999994,2
Czechoslovakia,Czech,Different origin,English,1084.71,29
Czechoslovakia,Czech,Different origin,Finnish,101.75,1
Czechoslovakia,Czech,Different origin,French,416.24,9
Czechoslovakia,Czech,Different origin,German,7178.92,206
Czechoslovakia,Czech,Different origin,Greek,161.33,8
Czechoslovakia,Czech,Different origin,Italian,403.51,20
Czechoslovakia,Czech,Different origin,Latvian,40.32,2
Czechoslovakia,Czech,Different origin,Lithuanian,40.51,2
Czechoslovakia,Czech,Different origin,Magyar,989.76,25
Czechoslovakia,Czech,Different origin,Norwegian,100.46000000000001,5
Czechoslovakia,Czech,Different origin,Other,40.36,2
Czechoslovakia,Czech,Different origin,Polish,2298.24,72
Czechoslovakia,Czech,Different origin,Romanian,80.78,4
Czechoslovakia,Czech,Different origin,Russian,526.17,22
Czechoslovakia,Czech,Different origin,Ruthenian,161.37,4
Czechoslovakia,Czech,Different origin,Serbian/Croatian,522.71,22
Czechoslovakia,Czech,Different origin,Slovak,405.95,8
Czechoslovakia,Czech,Different origin,Slovenian,40.019999999999996,2
Czechoslovakia,Czech,Different origin,Spanish,140.92,3
Czechoslovakia,Czech,Different origin,Swedish,391.86,11
Czechoslovakia,Czech,Different origin,Yiddish/Hebrew,201.9,6
Czechoslovakia,Czech,Same heritage,Czech,205588.06,5788
Czechoslovakia,Czech,Same heritage,German,424.15,21
Czechoslovakia,Czech,Same heritage,Lithuanian,20.3,1
Czechoslovakia,Czech,Same heritage,Magyar,40.260000000000005,2
Czechoslovakia,Czech,Same heritage,Other,121.06,2
Czechoslovakia,Czech,Same heritage,Russian,19.74,1
Czechoslovakia,Czech,Same heritage,Slovak,1009.9499999999999,29
Czechoslovakia,Czech,Same heritage,Slovenian,20.5,1
Czechoslovakia,Czech,Same heritage,Yiddish/Hebrew,20.3,1
Czechoslovakia,English,3rd+ gen American,English/Not Reported,414.67,9
Czechoslovakia,English,Same heritage,English,605.52,6
Czechoslovakia,German,3rd+ gen American,English/Not Reported,7649.61,247
Czechoslovakia,German,3rd+ gen American,German,20.52,1
Czechoslovakia,German,Different origin,Celtic/Gaelic,20.49,1
Czechoslovakia,German,Different origin,Czech,89.18,1
Czechoslovakia,German,Different origin,Dutch/Flemish,40.84,2
Czechoslovakia,German,Different origin,English,368.4,10
Czechoslovakia,German,Different origin,French,123.1,2
Czechoslovakia,German,Different origin,German,8895.91,263
Czechoslovakia,German,Different origin,Italian,20.51,1
Czechoslovakia,German,Different origin,Japanese,109.56,2
Czechoslovakia,German,Different origin,Latvian,105.22,1
Czechoslovakia,German,Different origin,Lithuanian,20.15,1
Czechoslovakia,German,Different origin,Magyar,325.82,12
Czechoslovakia,German,Different origin,Other,40.67,2
Czechoslovakia,German,Different origin,Polish,120.12,6
Czechoslovakia,German,Different origin,Portuguese,98.22,1
Czechoslovakia,German,Different origin,Romanian,19.96,1
Czechoslovakia,German,Different origin,Russian,121.86,6
Czechoslovakia,German,Different origin,Serbian/Croatian,60.08,3
Czechoslovakia,German,Different origin,Slovenian,20.51,1
Czechoslovakia,German,Different origin,Swedish,60.459999999999994,3
Czechoslovakia,German,Different origin,Yiddish/Hebrew,101.10000000000001,5
Czechoslovakia,German,Same heritage,Czech,424.15,21
Czechoslovakia,German,Same heritage,German,19928.24,638
Czechoslovakia,German,Same heritage,Magyar,100.78,5
Czechoslovakia,German,Same heritage,Polish,43.769999999999996,2
Czechoslovakia,German,Same heritage,Slovak,162.3,8
Czechoslovakia,German,Same heritage,Yiddish/Hebrew,19.96,1
Czechoslovakia,Magyar,3rd+ gen American,English/Not Reported,1581.85,70
Czechoslovakia,Magyar,Different origin,Czech,20.5,1
Czechoslovakia,Magyar,Different origin,Dutch/Flemish,100.18,1
Czechoslovakia,Magyar,Different origin,German,404.25,20
Czechoslovakia,Magyar,Different origin,Italian,20.5,1
Czechoslovakia,Magyar,Different origin,Latvian,20.04,1
Czechoslovakia,Magyar,Different origin,Lithuanian,21.33,1
Czechoslovakia,Magyar,Different origin,Magyar,3935.8,143
Czechoslovakia,Magyar,Different origin,Polish,40.21,2
Czechoslovakia,Magyar,Different origin,Romanian,20.36,1
Czechoslovakia,Magyar,Different origin,Russian,20.5,1
Czechoslovakia,Magyar,Different origin,Ruthenian,20.28,1
Czechoslovakia,Magyar,Different origin,Serbian/Croatian,126.18,2
Czechoslovakia,Magyar,Different origin,Yiddish/Hebrew,121.34,6
Czechoslovakia,Magyar,Same heritage,Czech,40.260000000000005,2
Czechoslovakia,Magyar,Same heritage,German,100.78,5
Czechoslovakia,Magyar,Same heritage,Magyar,13478.76,496
Czechoslovakia,Magyar,Same heritage,Russian,100.6,1
Czechoslovakia,Magyar,Same heritage,Serbian/Croatian,20.5,1
Czechoslovakia,Magyar,Same heritage,Slovak,471.54,15
Czechoslovakia,Other,3rd+ gen American,English/Not Reported,220.4,7
Czechoslovakia,Other,Different origin,French,20.17,1
Czechoslovakia,Other,Different origin,Other,121.12,6
Czechoslovakia,Other,Same heritage,Czech,121.06,2
Czechoslovakia,Other,Same heritage,Other,2169.5,60
Czechoslovakia,Other,Same heritage,Ruthenian,19.75,1
Czechoslovakia,Other,Same heritage,Slovak,19.75,1
Czechoslovakia,Polish,3rd+ gen American,English/Not Reported,449.49,18
Czechoslovakia,Polish,Different origin,German,101.59,5
Czechoslovakia,Polish,Different origin,Polish,842.1,34
Czechoslovakia,Polish,Different origin,Russian,119.49,2
Czechoslovakia,Polish,Same heritage,German,43.769999999999996,2
Czechoslovakia,Polish,Same heritage,Polish,1705.3,68
Czechoslovakia,Polish,Same heritage,Slovak,40.13,2
Czechoslovakia,Russian,3rd+ gen American,English/Not Reported,666.72,25
Czechoslovakia,Russian,Different origin,French,101.0,1
Czechoslovakia,Russian,Different origin,German,39.85,2
Czechoslovakia,Russian,Different origin,Polish,40.870000000000005,2
Czechoslovakia,Russian,Different origin,Russian,220.43,11
Czechoslovakia,Russian,Same heritage,Czech,19.74,1
Czechoslovakia,Russian,Same heritage,Magyar,100.6,1
Czechoslovakia,Russian,Same heritage,Russian,5210.5199999999995,218
Czechoslovakia,Russian,Same heritage,Ruthenian,19.8,1
Czechoslovakia,Russian,Same heritage,Slovak,201.85,10
Czechoslovakia,Ruthenian,3rd+ gen American,English/Not Reported,401.57,20
Czechoslovakia,Ruthenian,Different origin,Magyar,39.93,2
Czechoslovakia,Ruthenian,Different origin,Polish,20.42,1
Czechoslovakia,Ruthenian,Different origin,Russian,140.44,7
Czechoslovakia,Ruthenian,Different origin,Ruthenian,261.02,13
Czechoslovakia,Ruthenian,Same heritage,Other,19.75,1
Czechoslovakia,Ruthenian,Same heritage,Russian,19.8,1
Czechoslovakia,Ruthenian,Same heritage,Ruthenian,4177.42,200
Czechoslovakia,Ruthenian,Same heritage,Slovak,102.61,5
Czechoslovakia,Serbian/Croatian,3rd+ gen American,English/Not Reported,404.14,16
Czechoslovakia,Serbian/Croatian,Different origin,Dutch/Flemish,19.96,1
Czechoslovakia,Serbian/Croatian,Different origin,German,40.36,2
Czechoslovakia,Serbian/Croatian,Different origin,Latvian,20.5,1
Czechoslovakia,Serbian/Croatian,Different origin,Magyar,141.38,7
Czechoslovakia,Serbian/Croatian,Different origin,Serbian/Croatian,417.12,9
Czechoslovakia,Serbian/Croatian,Same heritage,Magyar,20.5,1
Czechoslovakia,Serbian/Croatian,Same heritage,Serbian/Croatian,1691.18,52
Czechoslovakia,Serbian/Croatian,Same heritage,Slovak,20.08,1
Czechoslovakia,Slovak,3rd+ gen American,English/Not Reported,25290.53,1037
Czechoslovakia,Slovak,Different origin,Albanian,20.42,1
Czechoslovakia,Slovak,Different origin,Armenian,20.33,1
Czechoslovakia,Slovak,Different origin,Celtic/Gaelic,20.42,1
Czechoslovakia,Slovak,Different origin,Czech,105.89,1
Czechoslovakia,Slovak,Different origin,Danish,20.18,1
Czechoslovakia,Slovak,Different origin,English,161.02,8
Czechoslovakia,Slovak,Different origin,Finnish,20.18,1
Czechoslovakia,Slovak,Different origin,French,147.97,3
Czechoslovakia,Slovak,Different origin,German,1789.66,68
Czechoslovakia,Slovak,Different origin,Greek,101.92,5
Czechoslovakia,Slovak,Different origin,Italian,490.51,16
Czechoslovakia,Slovak,Different origin,Latvian,59.94,3
Czechoslovakia,Slovak,Different origin,Lithuanian,254.99,9
Czechoslovakia,Slovak,Different origin,Magyar,1422.4,50
Czechoslovakia,Slovak,Different origin,Other,203.60000000000002,2
Czechoslovakia,Slovak,Different origin,Polish,3125.33,112
Czechoslovakia,Slovak,Different origin,Portuguese,19.87,1
Czechoslovakia,Slovak,Different origin,Romanian,81.22,4
Czechoslovakia,Slovak,Different origin,Russian,545.01,27
Czechoslovakia,Slovak,Different origin,Ruthenian,200.85,6
Czechoslovakia,Slovak,Different origin,Serbian/Croatian,684.18,30
Czechoslovakia,Slovak,Different origin,Slovak,1803.64,57
Czechoslovakia,Slovak,Different origin,Slovenian,321.95,12
Czechoslovakia,Slovak,Different origin,Spanish,20.3,1
Czechoslovakia,Slovak,Different origin,Swedish,60.5,3
Czechoslovakia,Slovak,Different origin,Yiddish/Hebrew,60.56,3
Czechoslovakia,Slovak,Same heritage,Czech,1009.9499999999999,29
Czechoslovakia,Slovak,Same heritage,German,162.3,8
Czechoslovakia,Slovak,Same heritage,Greek,20.12,1
Czechoslovakia,Slovak,Same heritage,Magyar,471.54,15
Czechoslovakia,Slovak,Same heritage,Other,19.75,1
Czechoslovakia,Slovak,Same heritage,Polish,40.13,2
Czechoslovakia,Slovak,Same heritage,Russian,201.85,10
Czechoslovakia,Slovak,Same heritage,Ruthenian,102.61,5
Czechoslovakia,Slovak,Same heritage,Serbian/Croatian,20.08,1
Czechoslovakia,Slovak,Same heritage,Slovak,217784.34,7436
Czechoslovakia,Slovak,Same heritage,Slovenian,108.04,1
Czechoslovakia,Slovenian,3rd+ gen American,English/Not Reported,359.85,15
Czechoslovakia,Slovenian,Different origin,German,40.11,2
Czechoslovakia,Slovenian,Different origin,Latvian,20.74,1
Czechoslovakia,Slovenian,Different origin,Magyar,100.0,1
Czechoslovakia,Slovenian,Different origin,Romanian,19.92,1
Czechoslovakia,Slovenian,Different origin,Russian,20.21,1
Czechoslovakia,Slovenian,Different origin,Serbian/Croatian,49.620000000000005,2
Czechoslovakia,Slovenian,Different origin,Slovenian,303.15000000000003,7
Czechoslovakia,Slovenian,Different origin,Yiddish/Hebrew,19.96,1
Czechoslovakia,Slovenian,Same heritage,Czech,20.5,1
Czechoslovakia,Slovenian,Same heritage,Slovak,108.04,1
Czechoslovakia,Slovenian,Same heritage,Slovenian,3670.14,96
Czechoslovakia,Yiddish/Hebrew,3rd+ gen American,English/Not Reported,464.61,23
Czechoslovakia,Yiddish/Hebrew,Different origin,English,20.18,1
Czechoslovakia,Yiddish/Hebrew,Different origin,German,19.96,1
Czechoslovakia,Yiddish/Hebrew,Different origin,Magyar,40.67,2
Czechoslovakia,Yiddish/Hebrew,Different origin,Other,20.3,1
Czechoslovakia,Yiddish/Hebrew,Different origin,Polish,143.22,3
Czechoslovakia,Yiddish/Hebrew,Different origin,Romanian,20.17,1
Czechoslovakia,Yiddish/Hebrew,Different origin,Yiddish/Hebrew,2048.61,73
Czechoslovakia,Yiddish/Hebrew,Same heritage,Czech,20.3,1
Czechoslovakia,Yiddish/Hebrew,Same heritage,German,19.96,1
Czechoslovakia,Yiddish/Hebrew,Same heritage,Yiddish/Hebrew,3138.02,132
Denmark,Danish,3rd+ gen American,English,79.11,4
Denmark,Danish,3rd+ gen American,English/Not Reported,101586.43,2603
Denmark,Danish,3rd+ gen American,German,20.46,1
Denmark,Danish,Different origin,Celtic/Gaelic,773.84,14
Denmark,Danish,Different origin,Czech,261.18,9
Denmark,Danish,Different origin,Danish,3528.11,59
Denmark,Danish,Different origin,Dutch/Flemish,642.97,12
Denmark,Danish,Different origin,English,7096.08,182
Denmark,Danish,Different origin,Finnish,416.61,13
Denmark,Danish,Different origin,French,741.17,21
Denmark,Danish,Different origin,German,12263.14,250
Denmark,Danish,Different origin,Greek,80.57,4
Denmark,Danish,Different origin,Italian,330.36,8
Denmark,Danish,Different origin,Lithuanian,60.75,3
Denmark,Danish,Different origin,Magyar,61.46,3
Denmark,Danish,Different origin,Norwegian,10169.15,229
Denmark,Danish,Different origin,Other,277.19,4
Denmark,Danish,Different origin,Polish,424.21000000000004,9
Denmark,Danish,Different origin,Portuguese,101.64,1
Denmark,Danish,Different origin,Romanian,20.17,1
Denmark,Danish,Different origin,Russian,181.23,5
Denmark,Danish,Different origin,Slovak,40.11,2
Denmark,Danish,Different origin,Slovenian,19.93,1
Denmark,Danish,Different origin,Spanish,161.22,4
Denmark,Danish,Different origin,Swedish,13438.26,271
Denmark,Danish,Different origin,Yiddish/Hebrew,121.17,2
Denmark,Danish,Same heritage,Danish,205957.68,4504
Denmark,Danish,Same heritage,Dutch/Flemish,19.2,1
Denmark,Danish,Same heritage,English,120.33000000000001,2
Denmark,Danish,Same heritage,German,40.43,2
Denmark,Danish,Same heritage,Other,20.17,1
Denmark,Danish,Same heritage,Swedish,185.82,5
Denmark,Dutch/Flemish,3rd+ gen American,English/Not Reported,116.89000000000001,2
Denmark,Dutch/Flemish,Different origin,Swedish,107.66,1
Denmark,Dutch/Flemish,Same heritage,Danish,19.2,1
Denmark,Dutch/Flemish,Same heritage,Dutch/Flemish,275.5,6
Denmark,English,3rd+ gen American,English/Not Reported,445.43,10
Denmark,English,Different origin,English,358.45,6
Denmark,English,Different origin,Norwegian,120.2,2
Denmark,English,Different origin,Swedish,40.769999999999996,2
Denmark,English,Same heritage,Danish,120.33000000000001,2
Denmark,English,Same heritage,English,604.62,6
Denmark,German,3rd+ gen American,English/Not Reported,775.25,23
Denmark,German,Different origin,English,19.74,1
Denmark,German,Different origin,French,20.3,1
Denmark,German,Different origin,German,411.97,8
Denmark,German,Different origin,Norwegian,100.0,1
Denmark,German,Different origin,Swedish,20.32,1
Denmark,German,Same heritage,Danish,40.43,2
Denmark,German,Same heritage,German,1404.16,20
Denmark,Swedish,3rd+ gen American,English/Not Reported,613.8199999999999,19
Denmark,Swedish,Different origin,German,128.37,2
Denmark,Swedish,Different origin,Norwegian,89.98,1
Denmark,Swedish,Different origin,Polish,20.15,1
Denmark,Swedish,Different origin,Swedish,138.01,7
Denmark,Swedish,Same heritage,Danish,185.82,5
Denmark,Swedish,Same heritage,Swedish,41.04,2
England,Celtic/Gaelic,3rd+ gen American,English/Not Reported,3168.59,42
England,Celtic/Gaelic,Different origin,Celtic/Gaelic,1433.8899999999999,24
England,Celtic/Gaelic,Different origin,Dutch/Flemish,92.18,1
England,Celtic/Gaelic,Different origin,English,220.05,3
England,Celtic/Gaelic,Different origin,French,101.98,1
England,Celtic/Gaelic,Different origin,German,100.0,1
England,Celtic/Gaelic,Different origin,Italian,20.36,1
England,Celtic/Gaelic,Same heritage,Celtic/Gaelic,639.94,8
England,Celtic/Gaelic,Same heritage,English,672.53,9
England,English,3rd+ gen American,Celtic/Gaelic,20.72,1
England,English,3rd+ gen American,Czech,101.0,1
England,English,3rd+ gen American,English,850.95,34
England,English,3rd+ gen American,English/Not Reported,668255.99,15574
England,English,3rd+ gen American,French,61.16,3
England,English,3rd+ gen American,Norwegian,100.0,1
England,English,3rd+ gen American,Spanish,20.22,1
England,English,Different origin,Armenian,60.64,3
England,English,Different origin,Celtic/Gaelic,22757.76,372
England,English,Different origin,Chinese,109.0,1
England,English,Different origin,Czech,465.38,15
England,English,Different origin,Danish,2779.62,64
England,English,Different origin,Dutch/Flemish,2702.69,51
England,English,Different origin,English,135874.2,3292
England,English,Different origin,Finnish,386.64,11
England,English,Different origin,French,7464.75,186
England,English,Different origin,German,27545.86,575
England,English,Different origin,Greek,702.29,23
England,English,Different origin,Italian,2408.51,74
England,English,Different origin,Japanese,241.13,4
England,English,Different origin,Latvian,40.72,2
England,English,Different origin,Lithuanian,482.93,12
England,English,Different origin,Magyar,422.7,13
England,English,Different origin,Norwegian,3203.09,68
England,English,Different origin,Other,765.75,26
England,English,Different origin,Polish,1292.8700000000001,40
England,English,Different origin,Portuguese,321.39,8
England,English,Different origin,Romanian,458.98,11
England,English,Different origin,Russian,3137.27,89
England,English,Different origin,Serbian/Croatian,80.52000000000001,4
England,English,Different origin,Slovak,60.69,3
England,English,Different origin,Spanish,1035.27,31
England,English,Different origin,Swedish,7537.84,169
England,English,Different origin,Yiddish/Hebrew,5881.6900000000005,195
England,English,Same heritage,Celtic/Gaelic,672.53,9
England,English,Same heritage,English,626563.04,14338
England,English,Same heritage,German,100.0,1
England,English,Same heritage,Greek,20.18,1
England,English,Same heritage,Italian,100.0,1
England,English,Same heritage,Swedish,304.56,3
England,English,Same heritage,Yiddish/Hebrew,40.21,2
England,French,3rd+ gen American,English/Not Reported,239.88,8
England,French,Different origin,English,60.230000000000004,3
England,French,Different origin,German,19.81,1
England,French,Same heritage,French,240.02,4
England,German,3rd+ gen American,English/Not Reported,1107.17,26
England,German,Different origin,English,19.93,1
England,German,Different origin,German,469.89,11
England,German,Different origin,Polish,120.03999999999999,2
England,German,Different origin,Yiddish/Hebrew,118.25999999999999,2
England,German,Same heritage,English,100.0,1
England,German,Same heritage,German,40.6,2
England,German,Same heritage,Polish,19.96,1
England,Italian,3rd+ gen American,English/Not Reported,299.57,7
England,Italian,3rd+ gen American,Italian,20.3,1
England,Italian,Different origin,Italian,342.85,13
England,Italian,Same heritage,English,100.0,1
England,Italian,Same heritage,Italian,40.6,2
England,Other,3rd+ gen American,English/Not Reported,221.09,7
England,Other,Different origin,Other,388.45,7
England,Swedish,3rd+ gen American,English/Not Reported,1453.77,15
England,Swedish,Different origin,Swedish,119.57,2
England,Swedish,Same heritage,English,304.56,3
England,Swedish,Same heritage,Swedish,618.84,6
England,Yiddish/Hebrew,3rd+ gen American,English/Not Reported,2313.76,95
England,Yiddish/Hebrew,Different origin,English,120.17,2
England,Yiddish/Hebrew,Different origin,German,41.29,2
England,Yiddish/Hebrew,Different origin,Lithuanian,20.17,1
England,Yiddish/Hebrew,Different origin,Magyar,20.17,1
England,Yiddish/Hebrew,Different origin,Other,102.34,1
England,Yiddish/Hebrew,Different origin,Polish,240.93,4
England,Yiddish/Hebrew,Different origin,Russian,20.17,1
England,Yiddish/Hebrew,Different origin,Yiddish/Hebrew,5543.53,158
England,Yiddish/Hebrew,Same heritage,English,40.21,2
England,Yiddish/Hebrew,Same heritage,Yiddish/Hebrew,694.12,26
Estonia,Other,3rd+ gen American,English/Not Reported,264.17,13
Estonia,Other,Different origin,Finnish,264.32,9
Estonia,Other,Different origin,German,60.09,3
Estonia,Other,Different origin,Lithuanian,20.27,1
Estonia,Other,Different origin,Other,62.56999999999999,3
Estonia,Other,Different origin,Russian,19.64,1
Estonia,Other,Different origin,Serbian/Croatian,20.41,1
Estonia,Other,Different origin,Spanish,20.28,1
Estonia,Other,Same heritage,Lithuanian,20.04,1
Estonia,Other,Same heritage,Other,813.48,40
Europe (unspecified),Czech,3rd+ gen American,English/Not Reported,222.15,3
Europe (unspecified),Czech,Different origin,Russian,100.18,1
Europe (unspecified),Czech,Same heritage,Czech,554.02,12
Europe (unspecified),English,3rd+ gen American,English/Not Reported,147.02,3
Europe (unspecified),English,Different origin,English,121.52,2
Europe (unspecified),English,Same heritage,English,240.46,4
Europe (unspecified),German,3rd+ gen American,English/Not Reported,497.21,13
Europe (unspecified),German,Different origin,German,40.989999999999995,2
Europe (unspecified),German,Different origin,Lithuanian,20.36,1
Europe (unspecified),German,Different origin,Russian,20.17,1
Europe (unspecified),German,Different origin,Swedish,20.18,1
Europe (unspecified),German,Same heritage,German,565.28,12
Europe (unspecified),Lithuanian,3rd+ gen American,English/Not Reported,182.81,2
Europe (unspecified),Lithuanian,Different origin,Yiddish/Hebrew,20.18,1
Europe (unspecified),Lithuanian,Same heritage,Lithuanian,305.44,8
Europe (unspecified),Yiddish/Hebrew,3rd+ gen American,English/Not Reported,204.84,6
Europe (unspecified),Yiddish/Hebrew,Different origin,English,20.04,1
